state,puma12,puma2k,_us_,cbsa,stab,cbsaname,PUMAname,PUMA2kName,pop10,afact
FIPS state,puma12,puma2k,_us_,cbsa,State Postal Code,CBSA Name,PUMA12 Name,PUMA 2K Name,"Total Pop, 2010 census",puma2k to cbsa alloc factor
37,300,2400,us,24660,NC,"Greensboro-High Point, NC",Rockingham & Stokes Counties,3702400,93643,1
37,400,2400,us, ,NC, ,"Granville, Person & Caswell Counties",3702400,23719,0.375
37,400,2400,us,20500,NC,"Durham-Chapel Hill, NC","Granville, Person & Caswell Counties",3702400,39464,0.625
37,400,3300,us,37080,NC,"Oxford, NC","Granville, Person & Caswell Counties",3703300,59916,1
37,500,3000,us,39580,NC,"Raleigh, NC","Franklin, Vance & Warren (West) Counties",3703000,60619,1
37,500,3300,us, ,NC, ,"Franklin, Vance & Warren (West) Counties",3703300,14813,0.246
37,500,3300,us,25780,NC,"Henderson, NC","Franklin, Vance & Warren (West) Counties",3703300,45422,0.754
37,600,3300,us, ,NC, ,"Halifax, Hertford, Northampton & Warren (East) Counties",3703300,6159,1
37,600,3500,us, ,NC, ,"Halifax, Hertford, Northampton & Warren (East) Counties",3703500,24669,0.243
37,600,3500,us,40260,NC,"Roanoke Rapids, NC","Halifax, Hertford, Northampton & Warren (East) Counties",3703500,76790,0.757
37,700,4800,us, ,NC, ,Northeast Albemarle Sound Region,3704800,14793,0.129
37,700,4800,us,21020,NC,"Elizabeth City, NC",Northeast Albemarle Sound Region,3704800,64094,0.559
37,700,4800,us,47260,NC,"Virginia Beach-Norfolk-Newport News, VA-NC",Northeast Albemarle Sound Region,3704800,35744,0.312
37,800,4700,us, ,NC, ,South & West Albemarle Sound & Northern Outer Banks Regions,3704700,45787,1
37,800,4800,us, ,NC, ,South & West Albemarle Sound & Northern Outer Banks Regions,3704800,19038,0.332
37,800,4800,us,28620,NC,"Kill Devil Hills, NC",South & West Albemarle Sound & Northern Outer Banks Regions,3704800,38327,0.668
37,900,3400,us,40580,NC,"Rocky Mount, NC",Nash & Edgecombe Counties--Rocky Mount City,3703400,152392,1
37,1000,4400,us, ,NC, ,Wilson & Greene Counties--Wilson City,3704400,21362,0.208
37,1000,4400,us,48980,NC,"Wilson, NC",Wilson & Greene Counties--Wilson City,3704400,81234,0.792
37,1100,3000,us,39580,NC,"Raleigh, NC",Johnston County,3703000,168878,1
37,1201,2601,us,39580,NC,"Raleigh, NC",Raleigh City (South & Central),3702601,125008,1
37,1201,2701,us,39580,NC,"Raleigh, NC",Raleigh City (South & Central),3702701,735,1
37,1201,2702,us,39580,NC,"Raleigh, NC",Raleigh City (South & Central),3702702,6741,1
37,1201,2703,us,39580,NC,"Raleigh, NC",Raleigh City (South & Central),3702703,62,1
37,1202,2601,us,39580,NC,"Raleigh, NC",Raleigh City (North),3702601,10568,1
37,1202,2602,us,39580,NC,"Raleigh, NC",Raleigh City (North),3702602,109606,1
37,1202,2701,us,39580,NC,"Raleigh, NC",Raleigh City (North),3702701,23,1
37,1202,2703,us,39580,NC,"Raleigh, NC",Raleigh City (North),3702703,5861,1
37,1203,2602,us,39580,NC,"Raleigh, NC","Wake County (Northeast)--Raleigh City (Northeast), Wake Forest & Rolesville Towns",3702602,27997,1
37,1203,2703,us,39580,NC,"Raleigh, NC","Wake County (Northeast)--Raleigh City (Northeast), Wake Forest & Rolesville Towns",3702703,73220,1
37,1204,2601,us,39580,NC,"Raleigh, NC","Wake County (East)--Raleigh City (East), Knightdale & Garner (North) Towns",3702601,8698,1
37,1204,2602,us,39580,NC,"Raleigh, NC","Wake County (East)--Raleigh City (East), Knightdale & Garner (North) Towns",3702602,12443,1
37,1204,2702,us,39580,NC,"Raleigh, NC","Wake County (East)--Raleigh City (East), Knightdale & Garner (North) Towns",3702702,22542,1
37,1204,2703,us,39580,NC,"Raleigh, NC","Wake County (East)--Raleigh City (East), Knightdale & Garner (North) Towns",3702703,65601,1
37,1205,2601,us,39580,NC,"Raleigh, NC",Wake County (Southeast)--Garner (South) & Fuquay-Varina Towns,3702601,3062,1
37,1205,2702,us,39580,NC,"Raleigh, NC",Wake County (Southeast)--Garner (South) & Fuquay-Varina Towns,3702702,100057,1
37,1205,3000,us,39580,NC,"Raleigh, NC",Wake County (Southeast)--Garner (South) & Fuquay-Varina Towns,3703000,10,1
37,1205,3100,us,39580,NC,"Raleigh, NC",Wake County (Southeast)--Garner (South) & Fuquay-Varina Towns,3703100,9,1
37,1206,2602,us,39580,NC,"Raleigh, NC",Wake County (Northwest)--Raleigh City (Northwest) & Morrisville Town,3702602,26378,1
37,1206,2701,us,39580,NC,"Raleigh, NC",Wake County (Northwest)--Raleigh City (Northwest) & Morrisville Town,3702701,21107,1
37,1206,2703,us,39580,NC,"Raleigh, NC",Wake County (Northwest)--Raleigh City (Northwest) & Morrisville Town,3702703,55407,1
37,1207,2601,us,39580,NC,"Raleigh, NC",Wake County (West Central)--Cary Town,3702601,5100,1
37,1207,2701,us,39580,NC,"Raleigh, NC",Wake County (West Central)--Cary Town,3702701,120173,1
37,1208,2701,us,39580,NC,"Raleigh, NC",Wake County (Southwest)--Apex & Holly Springs Towns,3702701,7799,1
37,1208,2702,us,39580,NC,"Raleigh, NC",Wake County (Southwest)--Apex & Holly Springs Towns,3702702,92786,1
37,1301,2801,us,20500,NC,"Durham-Chapel Hill, NC",Durham County (South)--Durham City (South),3702801,141130,1
37,1302,2602,us,20500,NC,"Durham-Chapel Hill, NC",Durham County (North)--Durham City (North),3702602,352,1
37,1302,2802,us,20500,NC,"Durham-Chapel Hill, NC",Durham County (North)--Durham City (North),3702802,126105,1
37,1400,2900,us,20500,NC,"Durham-Chapel Hill, NC",Orange County--Chapel Hill Town,3702900,133801,1
37,1500,2000,us,20500,NC,"Durham-Chapel Hill, NC",Chatham & Lee Counties,3702000,2,1
37,1500,2900,us,20500,NC,"Durham-Chapel Hill, NC",Chatham & Lee Counties,3702900,63503,1
37,1500,3100,us,41820,NC,"Sanford, NC",Chatham & Lee Counties,3703100,57866,1
37,1600,2300,us,15500,NC,"Burlington, NC",Alamance County--Burlington City,3702300,151126,1
37,1600,2400,us,15500,NC,"Burlington, NC",Alamance County--Burlington City,3702400,5,1
37,1701,1601,us,24660,NC,"Greensboro-High Point, NC",Greensboro City (North),3701601,2624,1
37,1701,1602,us,24660,NC,"Greensboro-High Point, NC",Greensboro City (North),3701602,122548,1
37,1701,1700,us,24660,NC,"Greensboro-High Point, NC",Greensboro City (North),3701700,5939,1
37,1702,1601,us,24660,NC,"Greensboro-High Point, NC",Greensboro City (South),3701601,102975,1
37,1702,1602,us,24660,NC,"Greensboro-High Point, NC",Greensboro City (South),3701602,989,1
37,1702,1700,us,24660,NC,"Greensboro-High Point, NC",Greensboro City (South),3701700,5692,1
37,1703,1601,us,24660,NC,"Greensboro-High Point, NC",Guilford County (North)--Summerfield Town,3701601,3916,1
37,1703,1602,us,24660,NC,"Greensboro-High Point, NC",Guilford County (North)--Summerfield Town,3701602,3188,1
37,1703,1700,us,24660,NC,"Greensboro-High Point, NC",Guilford County (North)--Summerfield Town,3701700,107487,1
37,1704,1601,us,24660,NC,"Greensboro-High Point, NC",Guilford County (South)--High Point City,3701601,3184,1
37,1704,1602,us,24660,NC,"Greensboro-High Point, NC",Guilford County (South)--High Point City,3701602,593,1
37,1704,1700,us,24660,NC,"Greensboro-High Point, NC",Guilford County (South)--High Point City,3701700,129271,1
37,1801,1800,us,49180,NC,"Winston-Salem, NC",Winston-Salem City (North),3701800,98626,1
37,1801,1900,us,49180,NC,"Winston-Salem, NC",Winston-Salem City (North),3701900,6514,1
37,1802,1800,us,49180,NC,"Winston-Salem, NC",Winston-Salem City (South),3701800,101196,1
37,1802,1900,us,49180,NC,"Winston-Salem, NC",Winston-Salem City (South),3701900,18072,1
37,1803,1800,us,49180,NC,"Winston-Salem, NC",Forsyth County (Outside Winston-Salem City)--Kernersville Town & Clemmons Village,3701800,2092,1
37,1803,1900,us,49180,NC,"Winston-Salem, NC",Forsyth County (Outside Winston-Salem City)--Kernersville Town & Clemmons Village,3701900,124170,1
37,1900,1500,us,16740,NC,"Charlotte-Concord-Gastonia, NC-SC","Davie, Yadkin & Iredell (North) Counties",3701500,24997,1
37,1900,2100,us,49180,NC,"Winston-Salem, NC","Davie, Yadkin & Iredell (North) Counties",3702100,79646,1
37,2000,800,us,25860,NC,"Hickory-Lenoir-Morganton, NC",Caldwell & Alexander Counties,3700800,120211,1
37,2000,1500,us,25860,NC,"Hickory-Lenoir-Morganton, NC",Caldwell & Alexander Counties,3701500,16,1
37,2100,400,us,32000,NC,"Marion, NC",Burke & McDowell Counties,3700400,44996,1
37,2100,800,us,25860,NC,"Hickory-Lenoir-Morganton, NC",Burke & McDowell Counties,3700800,90912,1
37,2201,201,us,11700,NC,"Asheville, NC",Buncombe County (Southeast)--Asheville City,3700201,777,1
37,2201,202,us,11700,NC,"Asheville, NC",Buncombe County (Southeast)--Asheville City,3700202,119457,1
37,2202,201,us,11700,NC,"Asheville, NC",Buncombe County (Northwest),3700201,118084,1
37,2300,100,us, ,NC, ,"Haywood, Madison, Swain, Graham & Jackson (North) Counties",3700100,22842,0.26
37,2300,100,us,11700,NC,"Asheville, NC","Haywood, Madison, Swain, Graham & Jackson (North) Counties",3700100,59036,0.672
37,2300,100,us,19000,NC,"Cullowhee, NC","Haywood, Madison, Swain, Graham & Jackson (North) Counties",3700100,5910,0.067
37,2300,201,us,11700,NC,"Asheville, NC","Haywood, Madison, Swain, Graham & Jackson (North) Counties",3700201,20764,1
37,2400,100,us, ,NC, ,"Jackson (South), Macon, Cherokee & Clay Counties",3700100,71953,0.677
37,2400,100,us,19000,NC,"Cullowhee, NC","Jackson (South), Macon, Cherokee & Clay Counties",3700100,34361,0.323
37,2500,201,us,11700,NC,"Asheville, NC",Henderson & Transylvania Counties,3700201,33,1
37,2500,300,us,11700,NC,"Asheville, NC",Henderson & Transylvania Counties,3700300,106707,0.763
37,2500,300,us,14820,NC,"Brevard, NC",Henderson & Transylvania Counties,3700300,33090,0.237
37,2600,400,us, ,NC, ,"Rutherford, Cleveland (West) & Polk Counties--Shelby City",3700400,20510,0.148
37,2600,400,us,22580,NC,"Forest City, NC","Rutherford, Cleveland (West) & Polk Counties--Shelby City",3700400,67810,0.49
37,2600,400,us,43140,NC,"Shelby, NC","Rutherford, Cleveland (West) & Polk Counties--Shelby City",3700400,49984,0.361
37,2700,400,us,43140,NC,"Shelby, NC",Lincoln & Cleveland (East) Counties,3700400,48094,1
37,2700,1100,us,16740,NC,"Charlotte-Concord-Gastonia, NC-SC",Lincoln & Cleveland (East) Counties,3701100,78265,1
37,2800,700,us,25860,NC,"Hickory-Lenoir-Morganton, NC",Catawba County--Hickory City,3700700,154357,1
37,2800,800,us,25860,NC,"Hickory-Lenoir-Morganton, NC",Catawba County--Hickory City,3700800,1,1
37,2900,1500,us,16740,NC,"Charlotte-Concord-Gastonia, NC-SC",Iredell (South)--Mooresville Town & Statesville City,3701500,134440,1
37,3001,400,us,16740,NC,"Charlotte-Concord-Gastonia, NC-SC",Gaston County (Northwest)--Mount Holly City,3700400,163,1
37,3001,1100,us,16740,NC,"Charlotte-Concord-Gastonia, NC-SC",Gaston County (Northwest)--Mount Holly City,3701100,101721,1
37,3002,1100,us,16740,NC,"Charlotte-Concord-Gastonia, NC-SC",Gaston County (Southeast)--Gastonia & Belmont Cities,3701100,104202,1
37,3101,904,us,16740,NC,"Charlotte-Concord-Gastonia, NC-SC",Charlotte City (Central),3700904,102680,1
37,3102,902,us,16740,NC,"Charlotte-Concord-Gastonia, NC-SC",Charlotte City (Northwest),3700902,111322,1
37,3102,1000,us,16740,NC,"Charlotte-Concord-Gastonia, NC-SC",Charlotte City (Northwest),3701000,2948,1
37,3103,902,us,16740,NC,"Charlotte-Concord-Gastonia, NC-SC",Charlotte City (Northeast),3700902,2,1
37,3103,903,us,16740,NC,"Charlotte-Concord-Gastonia, NC-SC",Charlotte City (Northeast),3700903,105888,1
37,3103,1000,us,16740,NC,"Charlotte-Concord-Gastonia, NC-SC",Charlotte City (Northeast),3701000,3798,1
37,3104,905,us,16740,NC,"Charlotte-Concord-Gastonia, NC-SC",Charlotte City (South),3700905,138880,1
37,3104,1000,us,16740,NC,"Charlotte-Concord-Gastonia, NC-SC",Charlotte City (South),3701000,3316,1
37,3105,901,us,16740,NC,"Charlotte-Concord-Gastonia, NC-SC",Charlotte City (Southwest),3700901,95371,1
37,3105,1000,us,16740,NC,"Charlotte-Concord-Gastonia, NC-SC",Charlotte City (Southwest),3701000,5132,1
37,3106,902,us,16740,NC,"Charlotte-Concord-Gastonia, NC-SC","Mecklenburg County (North)--Huntersville, Cornelius & Davidson Towns",3700902,7389,1
37,3106,903,us,16740,NC,"Charlotte-Concord-Gastonia, NC-SC","Mecklenburg County (North)--Huntersville, Cornelius & Davidson Towns",3700903,1926,1
37,3106,1000,us,16740,NC,"Charlotte-Concord-Gastonia, NC-SC","Mecklenburg County (North)--Huntersville, Cornelius & Davidson Towns",3701000,128012,1
37,3107,903,us,16740,NC,"Charlotte-Concord-Gastonia, NC-SC",Mecklenburg County (East)--Mint Hill & Matthews (North) Towns,3700903,9204,1
37,3107,904,us,16740,NC,"Charlotte-Concord-Gastonia, NC-SC",Mecklenburg County (East)--Mint Hill & Matthews (North) Towns,3700904,6065,1
37,3107,1000,us,16740,NC,"Charlotte-Concord-Gastonia, NC-SC",Mecklenburg County (East)--Mint Hill & Matthews (North) Towns,3701000,93275,1
37,3108,901,us,16740,NC,"Charlotte-Concord-Gastonia, NC-SC",Mecklenburg County (South)--Matthews Town (South),3700901,13089,1
37,3108,905,us,16740,NC,"Charlotte-Concord-Gastonia, NC-SC",Mecklenburg County (South)--Matthews Town (South),3700905,14815,1
37,3108,1000,us,16740,NC,"Charlotte-Concord-Gastonia, NC-SC",Mecklenburg County (South)--Matthews Town (South),3701000,76516,1
37,3200,1300,us,16740,NC,"Charlotte-Concord-Gastonia, NC-SC","Cabarrus County (West)--Concord, Kannapolis Cities & Harrisburg Town",3701300,133261,1
37,3300,1300,us,16740,NC,"Charlotte-Concord-Gastonia, NC-SC",Stanley & Cabarrus (East) Counties,3701300,44750,1
37,3300,2500,us,10620,NC,"Albemarle, NC",Stanley & Cabarrus (East) Counties,3702500,60585,1
37,3400,1200,us,16740,NC,"Charlotte-Concord-Gastonia, NC-SC",Rowan County,3701200,138428,1
37,3500,2200,us,49180,NC,"Winston-Salem, NC",Davidson County,3702200,162878,1
37,3600,2000,us,24660,NC,"Greensboro-High Point, NC",Randolph County,3702000,141752,1
37,3700,2500,us, ,NC, ,Moore & Montgomery Counties,3702500,27798,1
37,3700,3900,us,38240,NC,"Pinehurst-Southern Pines, NC",Moore & Montgomery Counties,3703900,88247,1
37,3800,2702,us,20380,NC,"Dunn, NC",Harnett County,3702702,34,1
37,3800,3100,us,20380,NC,"Dunn, NC",Harnett County,3703100,114644,1
37,3900,3200,us, ,NC, ,Sampson & Duplin Counties,3703200,121934,1
37,3900,4200,us, ,NC, ,Sampson & Duplin Counties,3704200,2,1
37,4000,4300,us,24140,NC,"Goldsboro, NC",Wayne County,3704300,122623,1
37,4100,4200,us,27340,NC,"Jacksonville, NC","Lenoir, Onslow (North) & Jones Counties",3704200,39974,1
37,4100,4400,us,28820,NC,"Kinston, NC","Lenoir, Onslow (North) & Jones Counties",3704400,59472,1
37,4100,4500,us,28820,NC,"Kinston, NC","Lenoir, Onslow (North) & Jones Counties",3704500,23,0.002
37,4100,4500,us,35100,NC,"New Bern, NC","Lenoir, Onslow (North) & Jones Counties",3704500,10153,0.998
37,4200,4600,us,24780,NC,"Greenville, NC",Pitt County--Greenville City,3704600,168148,1
37,4300,4500,us,35100,NC,"New Bern, NC",Craven County,3704500,103505,1
37,4400,4500,us,33980,NC,"Morehead City, NC","Carteret, Beaufort & Pamlico Counties",3704500,66469,1
37,4400,4700,us,35100,NC,"New Bern, NC","Carteret, Beaufort & Pamlico Counties",3704700,13144,0.216
37,4400,4700,us,47820,NC,"Washington, NC","Carteret, Beaufort & Pamlico Counties",3704700,47759,0.784
37,4500,4200,us,27340,NC,"Jacksonville, NC",Onslow County (South)--Jacksonville City,3704200,137798,1
37,4600,4000,us,48900,NC,"Wilmington, NC",Pender & New Hanover (North) Counties,3704000,50972,1
37,4600,4100,us,48900,NC,"Wilmington, NC",Pender & New Hanover (North) Counties,3704100,52217,1
37,4700,4000,us,48900,NC,"Wilmington, NC",New Hanover County (South)--Wilmington City,3704000,151695,1
37,4800,4000,us,34820,NC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Brunswick County,3704000,107431,1
37,4900,3800,us,31300,NC,"Lumberton, NC","Columbus, Bladen & Robeson (East) Counties",3703800,13508,1
37,4900,4100,us, ,NC, ,"Columbus, Bladen & Robeson (East) Counties",3704100,93288,1
37,5001,3600,us,22180,NC,"Fayetteville, NC",Cumberland County (Central)--Fayetteville City (Central & East),3703600,97471,1
37,5001,3700,us,22180,NC,"Fayetteville, NC",Cumberland County (Central)--Fayetteville City (Central & East),3703700,11289,1
37,5002,3600,us,22180,NC,"Fayetteville, NC",Cumberland County (East)--Hope Mills & Spring Lake Towns,3703600,4241,1
37,5002,3700,us,22180,NC,"Fayetteville, NC",Cumberland County (East)--Hope Mills & Spring Lake Towns,3703700,100644,1
37,5003,3600,us,22180,NC,"Fayetteville, NC",Cumberland County (West)--Fayetteville City (West),3703600,19182,1
37,5003,3700,us,22180,NC,"Fayetteville, NC",Cumberland County (West)--Fayetteville City (West),3703700,86604,1
37,5100,3800,us,31300,NC,"Lumberton, NC",Robeson County (West)--Lumberton City,3703800,120660,1
37,5200,3900,us,22180,NC,"Fayetteville, NC","Hoke, Richmond & Scotland Counties",3703900,46952,0.362
37,5200,3900,us,29900,NC,"Laurinburg, NC","Hoke, Richmond & Scotland Counties",3703900,36157,0.279
37,5200,3900,us,40460,NC,"Rockingham, NC","Hoke, Richmond & Scotland Counties",3703900,46639,0.359
37,5300,1400,us,16740,NC,"Charlotte-Concord-Gastonia, NC-SC",Union (East) & Anson Counties--Monroe City,3701400,89897,1
37,5300,2500,us, ,NC, ,Union (East) & Anson Counties--Monroe City,3702500,26948,1
37,5400,1000,us,16740,NC,"Charlotte-Concord-Gastonia, NC-SC",Union County (West)--Indian Trail & Stallings Towns,3701000,6,1
37,5400,1400,us,16740,NC,"Charlotte-Concord-Gastonia, NC-SC",Union County (West)--Indian Trail & Stallings Towns,3701400,111389,1
38,100,100,us, ,ND, ,West North Dakota--Minot City,3800100,33946,0.392
38,100,100,us,13900,ND,"Bismarck, ND",West North Dakota--Minot City,3800100,5999,0.069
38,100,100,us,19860,ND,"Dickinson, ND",West North Dakota--Minot City,3800100,24199,0.28
38,100,100,us,48780,ND,"Williston, ND",West North Dakota--Minot City,3800100,22398,0.259
38,100,200,us, ,ND, ,West North Dakota--Minot City,3800200,18603,0.211
38,100,200,us,33500,ND,"Minot, ND",West North Dakota--Minot City,3800200,69540,0.789
38,200,200,us, ,ND, ,East Central North Dakota--Jamestown City,3800200,26044,1
38,200,300,us, ,ND, ,East Central North Dakota--Jamestown City,3800300,57826,0.607
38,200,300,us,27420,ND,"Jamestown, ND",East Central North Dakota--Jamestown City,3800300,21100,0.222
38,200,300,us,47420,ND,"Wahpeton, ND-MN",East Central North Dakota--Jamestown City,3800300,16321,0.171
38,200,500,us, ,ND, ,East Central North Dakota--Jamestown City,3800500,3126,1
38,300,100,us,13900,ND,"Bismarck, ND",South Central North Dakota--Bismarck City,3800100,27471,1
38,300,200,us, ,ND, ,South Central North Dakota--Bismarck City,3800200,10784,0.117
38,300,200,us,13900,ND,"Bismarck, ND",South Central North Dakota--Bismarck City,3800200,81308,0.883
38,400,300,us, ,ND, ,Northeast North Dakota--Grand Forks City,3800300,8659,1
38,400,500,us, ,ND, ,Northeast North Dakota--Grand Forks City,3800500,28628,0.3
38,400,500,us,24220,ND,"Grand Forks, ND-MN",Northeast North Dakota--Grand Forks City,3800500,66861,0.7
38,500,400,us,22020,ND,"Fargo, ND-MN",Cass County--Fargo City,3800400,149778,1
39,100,100,us, ,OH, ,"Defiance, Williams, Henry & Paulding Counties",3900100,65857,0.628
39,100,100,us,19580,OH,"Defiance, OH","Defiance, Williams, Henry & Paulding Counties",3900100,39037,0.372
39,100,1600,us, ,OH, ,"Defiance, Williams, Henry & Paulding Counties",3901600,19614,1
39,200,201,us,45780,OH,"Toledo, OH","Wood (South), Fulton & Lucas (Southwest) Counties--Bowling Green City",3900201,46059,1
39,200,202,us,45780,OH,"Toledo, OH","Wood (South), Fulton & Lucas (Southwest) Counties--Bowling Green City",3900202,67054,1
39,300,201,us,45780,OH,"Toledo, OH","Lucas (West) & Wood (North Central) Counties--Perrysburg, Sylvania & Maumee Cities",3900201,123455,1
39,300,202,us,45780,OH,"Toledo, OH","Lucas (West) & Wood (North Central) Counties--Perrysburg, Sylvania & Maumee Cities",3900202,23959,1
